Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
1/27/2022 15:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 16:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 16:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 16:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 16:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 16:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 16:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 17:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 17:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 17:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 17:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 17:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 18:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 18:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 18:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 18:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 18:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 18:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 19:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 19:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 19:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 19:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 19:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 19:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 20:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 20:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 20:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 20:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 20:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 20:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 21:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 21:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 21:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 21:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 21:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 21:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 22:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 22:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 22:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 22:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 22:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 22:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 23:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 23:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 23:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 23:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 23:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/27/2022 23:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 00:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 00:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 00:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 00:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 00:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 00:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 01:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 01:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 01:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 01:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 01:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 01:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 02:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 02:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 02:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 02:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 02:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 02:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 03:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 03:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 03:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 03:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 03:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 03:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 04:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 04:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 04:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 04:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 04:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 04:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 05:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 05:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 05:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 05:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 05:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 05:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 06:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 06:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 06:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 06:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 06:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 06:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 07:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 07:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 07:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 07:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 07:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 08:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 08:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 08:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 08:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 08:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 08:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 09:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 10:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 10:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 10:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 10:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 10:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 10:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 11:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 11:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 11:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 11:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 11:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 12:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 12:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 12:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 12:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 12:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 12:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 13:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 14:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 14:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 14:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 14:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 14:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 14:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 15:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 15:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 15:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 15:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 15:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 15:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 16:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 16:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 16:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 16:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 16:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 16:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 17:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 17:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 17:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 17:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 17:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 17:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 18:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 18:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 18:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 18:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 18:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 18:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 19:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 19:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 19:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 19:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 19:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 19:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 20:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 20:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 20:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 20:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 20:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 20:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 21:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 21:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 21:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 21:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 21:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 21:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 22:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 22:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 22:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 22:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 22:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 23:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 23:14,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 23:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 23:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 23:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/28/2022 23:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 00:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 00:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 00:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 00:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 00:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 00:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 01:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 01:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 01:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 01:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 01:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 01:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 02:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 02:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 02:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 02:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 02:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 02:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 03:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 03:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 03:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 03:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 03:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 03:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 04:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 04:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 04:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 04:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 04:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 04:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 05:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 05:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 05:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 05:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 05:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 06:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 06:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 06:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 06:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 06:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 06:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 07:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 08:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 08:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 08:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 08:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 08:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 08:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 09:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 09:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 09:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 09:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 09:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 09:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 10:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 10:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 10:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 10:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 10:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 10:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 11:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 11:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 11:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 11:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 11:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 11:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 12:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 12:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 12:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 12:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 12:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 12:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 13:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 13:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 13:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 13:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 13:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 13:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 14:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 14:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 14:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 14:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 14:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 15:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 15:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 15:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 15:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 15:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 15:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 16:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 16:14,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 16:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 16:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 16:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 16:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 17:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 17:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 17:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 17:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 17:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 17:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 18:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 18:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 18:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 18:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 18:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 18:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 19:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 19:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 19:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 19:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 19:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 19:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 20:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 20:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 20:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 20:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 20:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
1/29/2022 20:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
